name,artist,img,Unique ID,Name,Artist,Popularity,Album ID,Album name,Release date,Genre,Subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration ms
"Jumpin', Jumpin'",Destiny's Child,https://i.scdn.co/image/ab67616d0000b2733718df75b57340c1947747e8,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",Destiny's Child,70,283NWqNsCA9GwVHrJk59CG,The Writing's On The Wall,1999-07-27,r&b,hip pop,0.771,0.685,1,0.8760765249460427,1,0.0567,0.00543,0.0015794768611670019,0.0537,0.683,88.997,230200
Locos,León Larregui,https://i.scdn.co/image/ab67616d0000b2732a05b124cd97397315615e22,3GSMdtJphymHEsR8K9jT5Q,Locos,León Larregui,71,6pTyhD8IxuyQXzcCZJp5EM,Voluma,2016-03-11,rock,permanent wave,0.724,0.646,10,0.8376045093560757,1,0.0352,0.072,0.00015794768611670018,0.0923,0.957,112.019,177600
Jopping,SuperM,https://i.scdn.co/image/ab67616d0000b273583c60000e8abc8283853e10,5WrEilrRI5cIW0DxMvQYPZ,Jopping,SuperM,75,1C1qYeSC9RdgbrKXpZCTSJ,SuperM - The 1st Mini Album,2019-10-04,pop,dance pop,0.74,0.835,10,0.9015149927707814,0,0.0839,0.0139,0.0,0.857,0.535,123.024,251293
Cool,Jonas Brothers,https://i.scdn.co/image/ab67616d0000b273de1a3a5eaa0c75bb18e7b597,7yfi8B8opXjnRh4VZnOkz9,Cool,Jonas Brothers,76,1Uf67JAtkVWfdydzFFqNF2,Happiness Begins,2019-06-07,r&b,hip pop,0.683,0.598,0,0.8583073151310688,1,0.0423,0.00873,0.0,0.156,0.62,78.969,167107
Falling Away from Me,Korn,https://i.scdn.co/image/ab67616d0000b2731c229cb7c9851fb0c67e2af8,2F6FfZ4w8z3eJpSxPotVO5,Falling Away from Me,Korn,69,5U0pevIOTrPoDsN8YsBCBh,Issues,1999-11-09,rock,hard rock,0.468,0.769,4,0.8258491712591413,1,0.041,0.00014,0.0012474849094567403,0.271,0.17,104.102,270920
Psychosocial,Slipknot,https://i.scdn.co/image/ab67616d0000b273e7fbc0883149094912559f2c,5Pm9uuEL0q6aXSRT3161UP,Psychosocial,Slipknot,49,4vD8PvUW4UfSL9K4CspEzv,All Hope Is Gone,2008-08-22,rock,hard rock,0.576,0.989,2,0.9332816461664186,1,0.112,0.00252,0.0032193158953722333,0.0243,0.352,135.093,283400
Chained To The Rhythm,Katy Perry,https://i.scdn.co/image/ab67616d0000b273cce6bab1f59b165133175d88,7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Katy Perry,71,0UlbGi4oAth8s6rwaGSU8Z,Witness (Deluxe),2017-06-09,pop,post-teen pop,0.446,0.8,0,0.8600465184502232,1,0.174,0.0814,0.0,0.199,0.474,189.89,237733
The Climb,Miley Cyrus,https://i.scdn.co/image/ab67616d0000b2730e8ba185f3e9f15630a7b5fb,5x5JM1BSB6vollcIzDocqT,The Climb,Miley Cyrus,72,0IuHVgAvbNDJnJepuSZ8Oz,The Time Of Our Lives (International Version),2009-01-01,pop,post-teen pop,0.336,0.602,4,0.8401399744358066,1,0.0325,0.0635,0.0,0.141,0.299,161.01,234520
Lifestyles of the Rich & Famous,Good Charlotte,https://i.scdn.co/image/ab67616d0000b273a9bae94ddb20a71f573931c0,2g2a5kDeZexbUTD8abcvm6,Lifestyles of the Rich & Famous,Good Charlotte,68,5CTygC3aONv7l0klY4k3hc,The Young and The Hopeless,2002-10-04,rock,permanent wave,0.62,0.93,1,0.8960668859878884,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173
3AM,Matchbox Twenty,https://i.scdn.co/image/ab67616d0000b27323dbfb8b3b1be429587f5380,5vYA1mW9g2Coh1HUFUSmlb,3AM,Matchbox Twenty,68,4vUXTcKz7tXxrNl84meN6i,Yourself Or Someone Like You,1996-10-01,rock,permanent wave,0.521,0.673,8,0.7912956017014856,1,0.0284,0.00573,0.0,0.12,0.543,108.031,225947
Ignition - Remix,R. Kelly,https://i.scdn.co/image/ab67616d0000b2734cb949e9f103f12d96797121,5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,70,35Ea7OWXZPZB1vAPiaEGOM,Chocolate Factory,2003,r&b,hip pop,0.795,0.523,1,0.823146072124552,1,0.0423,0.061,0.0,0.0914,0.855,133.024,186067
Take a Walk,Passion Pit,https://i.scdn.co/image/ab67616d0000b273f860547bc8ba0c59df4fe2c3,4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Passion Pit,68,14JU5SskmcyckE5I8PY6lv,Gossamer,2012-07-20,pop,indie poptimism,0.566,0.755,11,0.8574900991136349,1,0.0368,0.0338,0.0,0.315,0.445,101.006,264493
I Want You Around,Snoh Aalegra,https://i.scdn.co/image/ab67616d0000b27353c8eea457ff7ca8fbe32d68,0sZrIaNANwnhPpF0wtLAbR,I Want You Around,Snoh Aalegra,4,7pcHzGGxXi87yLGW7NNQ7a,I Want You Around (Edited),2019-02-18,r&b,neo soul,0.707,0.522,4,0.825912034029713,1,0.204,0.341,0.06448692152917505,0.0771,0.638,168.028,213253
Beverly Hills,Weezer,https://i.scdn.co/image/ab67616d0000b273a9def696688b8353ad8511ad,1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,Weezer,69,4D8A8M0NJjEdQhusawyeDz,Make Believe,2005-05-10,rock,permanent wave,0.693,0.823,5,0.8944743624667351,1,0.0726,0.0932,0.0,0.328,0.741,87.904,196093
Going Under,Evanescence,https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432,3UygY7qW2cvG9Llkay6i1i,Going Under,Evanescence,69,02w1xMzzdF2OJxTeh1basm,Fallen,2003-01-01,rock,permanent wave,0.37,0.858,11,0.8709217777591517,0,0.0545,0.00815,2.1327967806841044e-05,0.229,0.464,175.077,214947
Call Me Maybe,Carly Rae Jepsen,https://i.scdn.co/image/ab67616d0000b273a111f7769013f1731e9c697c,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,Carly Rae Jepsen,76,6SSSF9Y6MiPdQoxqBptrR2,Kiss,2012-01-01,pop,post-teen pop,0.783,0.58,7,0.8360748486054942,1,0.0408,0.0114,2.2937625754527165e-06,0.108,0.66,120.021,193400
Right Back (feat. A Boogie Wit Da Hoodie),Khalid,https://i.scdn.co/image/ab67616d0000b273e1f417be454265465521198c,6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,77,36Mq31otog86NGRflpMmkg,Right Back (feat. A Boogie Wit Da Hoodie),2019-08-13,r&b,urban contemporary,0.786,0.428,5,0.7635102571087315,0,0.31,0.0933,1.1066398390342052e-06,0.156,0.556,97.001,255000
Gold Roses (feat. Drake),Rick Ross,https://i.scdn.co/image/ab67616d0000b27337b5f66c15623d83e5a950d8,4aPB8rSxGFISs0o6V2LrTy,Gold Roses (feat. Drake),Rick Ross,69,11aJHLZMcrwDkTHmmnmF0k,Gold Roses (feat. Drake),2019-07-26,rap,hip hop,0.581,0.642,1,0.8618485845399493,1,0.407,0.0519,0.0,0.183,0.536,80.142,345160
La Cartera,Farruko,https://i.scdn.co/image/ab67616d0000b273a4eeb8b5182833605c0dd1af,1g2Z2lOrwayOzDqOc8EfbR,La Cartera,Farruko,76,1PgFsarDcIwCvLX32DpcxB,Gangalee,2019-04-26,rap,trap,0.771,0.796,10,0.8872451438509733,0,0.0798,0.0385,9.406438631790745e-06,0.218,0.636,87.985,289907
Si Tu Novio Te Deja Sola,J Balvin,https://i.scdn.co/image/ab67616d0000b2736a890260194d85f648af0d6a,0RFFFGtPn6a58RHY3ccVYX,Si Tu Novio Te Deja Sola,J Balvin,2,4gKs7N7J13JBxm7GYBLFEU,Si Tu Novio Te Deja Sola,2017-03-03,rap,trap,0.716,0.461,3,0.7751608239213796,0,0.0614,0.545,0.0,0.102,0.535,121.99,243560
I Feel Love,Sam Smith,https://i.scdn.co/image/ab67616d0000b27359c9a766ff93a7da044332f6,29MOOOmMRPeWyPwKQFoF5t,I Feel Love,Sam Smith,78,2DmVNmERvg6j9jZQbelNKu,I Feel Love,2019-11-01,pop,dance pop,0.719,0.708,0,0.81784464513966,1,0.0417,0.00645,0.2022132796780684,0.064,0.256,126.015,254453
Back At One,Brian McKnight,https://i.scdn.co/image/ab67616d0000b273e9da8645c59d76e7f35dff6e,6mwA6YiKDjAUG8kWvRRUPh,Back At One,Brian McKnight,71,0ZnKlkQrZb1xDbT8bmPSjo,Back At One,1999-09-21,r&b,urban contemporary,0.661,0.346,11,0.782285271252855,1,0.03,0.452,0.0,0.131,0.256,129.752,263667
Amiga mía,Alejandro Sanz,https://i.scdn.co/image/ab67616d0000b2733443d9c76e9713a5986c983c,73MuQb9jIoryiOig4hDQhT,Amiga mía,Alejandro Sanz,64,2InFQlv0Qyb9z4zGe9P8iK,Grandes exitos 1997-2004,2004-09-23,latin,latin pop,0.629,0.703,2,0.8711313203277246,1,0.0504,0.519,0.0,0.11,0.402,144.016,290973
El Amante,Nicky Jam,https://i.scdn.co/image/ab67616d0000b273d77dbcd4dbd37cdfa61771fa,3umS4y3uQDkqekNjVpiRUs,El Amante,Nicky Jam,72,2dBgWXp41imu2zBNv9oFxZ,Fénix,2017-01-20,latin,latin pop,0.683,0.691,8,0.8573015108019194,1,0.0432,0.243,0.0,0.14,0.732,179.91,219507
Burbujas de Cristal,Cartel De Santa,https://i.scdn.co/image/ab67616d0000b2730c2e6d6ee62c2e26894f85f5,4X1fQMrCbBLSkZKPvhO1Kj,Burbujas de Cristal,Cartel De Santa,72,63x472Q4wWqzhfjUURqAfU,Burbujas de Cristal,2019-12-16,rap,hip hop,0.783,0.751,1,0.8708170064748654,1,0.104,0.221,0.0,0.546,0.461,123.041,224625
Crimen,Gustavo Cerati,https://i.scdn.co/image/ab67616d0000b273d543f7c7de880da5370922c0,3oqWr0jDWNXxWufNogGREp,Crimen,Gustavo Cerati,70,7KHNK7l8peO0t95I1v7BmP,Ahí Vamos,2006-04-04,rock,permanent wave,0.537,0.502,4,0.7971418393646669,1,0.025,0.44,0.07132796780684104,0.199,0.288,80.511,232027
Si Te Vienen a Contar,Cartel De Santa,https://i.scdn.co/image/ab67616d0000b2733a5efcce5b31f018800d7f01,4058DPUoC7sLPQ05pr3e4C,Si Te Vienen a Contar,Cartel De Santa,70,7r0sV0ubq1ZutTadIrhHDL,Golpe Avisa,2014-08-05,rap,gangster rap,0.734,0.663,10,0.8417115437001026,1,0.309,0.342,0.0,0.649,0.845,166.846,219573
Beauty And A Beat,Justin Bieber,https://i.scdn.co/image/ab67616d0000b2736c20c4638a558132ba95bc39,190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,Justin Bieber,72,70f70xLCpH7wHaVvB2oZT9,Believe (Deluxe Edition),2012-01-01,edm,pop edm,0.601,0.843,0,0.871236091612011,1,0.0593,0.000704,5.301810865191146e-05,0.0681,0.534,128.002,227987
Stargazing,Kygo,https://i.scdn.co/image/ab67616d0000b273a333559091297eda04eba27c,0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,73,2sPYPyDFwgi1jrRTGhoxq2,Stargazing - EP,2017-09-21,pop,dance pop,0.677,0.497,5,0.8525239402384595,1,0.0809,0.152,0.0,0.0911,0.419,99.137,236853
Outta My Head (with John Mayer),Khalid,https://i.scdn.co/image/ab67616d0000b273b361ce46dbadbf8a11081b60,09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),Khalid,75,6KT8x5oqZJl9CcnM66hddo,Free Spirit,2019-04-05,latin,latin pop,0.729,0.545,0,0.8094629423967479,1,0.0316,0.0174,0.00027565392354124744,0.369,0.514,103.012,177067
What's The Difference,Dr. Dre,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5,2Dts49OexROL2KvCK2sokf,What's The Difference,Dr. Dre,12,5csXMdS69VOvh8MjyfwkjB,2001 (Explicit Version),1999-01-01,rap,gangster rap,0.782,0.819,11,0.9699725499235169,0,0.251,0.252,0.0,0.133,0.725,91.824,244267
Faint,Linkin Park,https://i.scdn.co/image/ab67616d0000b273b4ad7ebaf4575f120eb3f193,4Yf5bqU3NK4kNOypcrLYwU,Faint,Linkin Park,69,4Gfnly5CzMJQqkUFfoHaP3,Meteora,2003-03-24,rock,album rock,0.554,0.978,4,0.8988118936361922,1,0.131,0.111,0.0,0.0731,0.594,135.095,162600
Florida Rain Storm,Mother Nature Sound FX,https://i.scdn.co/image/ab67616d0000b2735f197263e07c811a8836f8a3,41ngfIhPv1DkwHozVjH5Yc,Florida Rain Storm,Mother Nature Sound FX,71,47aFId4LZv1BI9UZEpzbpx,Thunderstorms,2017-01-09,latin,tropical,0.157,0.523,5,0.38008926513421193,0,0.0666,0.0027,0.7686116700201207,0.0936,0.0384,89.925,175314
Lost Boy,Ruth B.,https://i.scdn.co/image/ab67616d0000b27397e971f3e53475091dc8d707,4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,Ruth B.,76,7drYNu2imHk188vP81icR3,Lost Boy,2015-08-21,r&b,urban contemporary,0.71,0.0565,7,0.6568949982188881,1,0.0534,0.965,0.0,0.0889,0.348,123.994,275280
Missing You,The Vamps,https://i.scdn.co/image/ab67616d0000b273478621f2e8eae44631ce0813,0LcNMuOiULmxJK3bdHTfDF,Missing You,The Vamps,74,4DOC4Vu1nbDlVetELknFhP,Missing You - EP,2019-04-19,pop,post-teen pop,0.537,0.647,2,0.8188504494688096,1,0.0519,0.168,0.0,0.108,0.531,79.77,214987
No Lo Trates,Pitbull,https://i.scdn.co/image/ab67616d0000b273ebe5b3413aa954a502770c76,4gqMVEJSaL5nNeKj5WmVoT,No Lo Trates,Pitbull,76,4K6B1KumSxNR0SfbLk66N9,No Lo Trates,2019-04-26,latin,latin pop,0.834,0.808,11,0.9188651174486097,1,0.0542,0.0569,0.0005231388329979879,0.222,0.829,104.026,198453
1000 Rounds,Pouya,https://i.scdn.co/image/ab67616d0000b2732c059d230aea10400c4f1692,5o7ZDvfOry1MNhNLBOJulo,1000 Rounds,Pouya,70,3vdc9dHQ1RqIMvxDghrfBf,1000 Rounds,2017-03-20,rap,gangster rap,0.825,0.761,8,0.8603608323030824,1,0.104,0.0111,0.003611670020120724,0.334,0.161,149.97,163371
Squeeze,Ghostemane,https://i.scdn.co/image/ab67616d0000b27347fa4895a04fbb517fd42070,0wxwXyrJYHyGUKlBaCIhgp,Squeeze,Ghostemane,68,4pzCKSWYNM2yUWrNvycC6e,Hexada,2017-09-05,rap,gangster rap,0.787,0.727,1,0.8225383986756909,1,0.265,0.000997,0.0017102615694164988,0.376,0.21,141.52,140038
Strip That Down,Liam Payne,https://i.scdn.co/image/ab67616d0000b273bb19faf82c27f392e29c7300,4Ro98RCK90oHqqSZUnTFq5,Strip That Down,Liam Payne,74,4PrFFsJ2WAD46IXNdfx2dx,Strip That Down,2017-05-18,pop,post-teen pop,0.874,0.497,6,0.8583701779016407,1,0.0562,0.22,0.0,0.0761,0.542,106.023,204502
Why Do You Feel So Down,Declan McKenna,https://i.scdn.co/image/ab67616d0000b273ec8be21d32e663885fbb244e,5Bge1Dsqjc14hhGguYML5w,Why Do You Feel So Down,Declan McKenna,68,3HJiLDJgWA9Z0MvCxlzHYQ,What Do You Think About the Car?,2017-07-21,pop,indie poptimism,0.545,0.907,7,0.8506590113781615,1,0.0416,0.0583,0.0,0.102,0.44,114.523,220707
22,Taylor Swift,https://i.scdn.co/image/ab67616d0000b2731c248e90c3e569f90aef9dec,1mQRQlbf1nXbazPEuSyij8,22,Taylor Swift,0,092fm0yKd9V4VGi6G3u51Y,22,2012-01-01,pop,post-teen pop,0.661,0.724,7,0.8360748486054942,1,0.0373,0.00288,0.0013380281690140844,0.0631,0.676,104.011,231867
FACE,BROCKHAMPTON,https://i.scdn.co/image/ab67616d0000b273a0c4a585a7d73b4943b9bf13,5bknBRjKJZ643DAN2w8Yoy,FACE,BROCKHAMPTON,71,67smHJOf5YlFwad6dAlppm,SATURATION,2017-06-09,r&b,urban contemporary,0.945,0.702,11,0.868176770110848,0,0.12,0.591,0.0005412474849094567,0.0788,0.678,119.887,259000
Country Grammar (Hot Shit),Nelly,https://i.scdn.co/image/ab67616d0000b273a7ad64a69a42647de9dd0dad,2Lg4kvhOrPhpGEZmSe7VAN,Country Grammar (Hot Shit),Nelly,12,2HWBPvQoaMFBF6krXyzpOv,Country Grammar,2000-06-27,rap,hip hop,0.872,0.673,2,0.8291389895857343,1,0.108,0.00802,0.0,0.155,0.527,162.781,287000
Really Really,Kevin Gates,https://i.scdn.co/image/ab67616d0000b2739b78cdf77301fc50d06423b3,10I3CmmwT0BkOVhduDy53o,Really Really,Kevin Gates,70,5Hs43ta4vAYKRRRR7DKjt9,Islah (Deluxe),2016-01-29,rap,southern hip hop,0.762,0.666,0,0.8464052972361334,1,0.0916,0.00427,0.0,0.127,0.278,118.97,232093
All Time Low,Jon Bellion,https://i.scdn.co/image/ab67616d0000b273804533fa6608d1c8d420dbeb,0SuLAslEMFZAXf0SwY7syi,All Time Low,Jon Bellion,73,2jJReDZqTuAxr4R0ItimZc,The Human Condition,2016-06-10,pop,indie poptimism,0.617,0.567,0,0.8855268947886763,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603
Some Way,NAV,https://i.scdn.co/image/ab67616d0000b27309641cc11bfab19e890bbf58,7zxRMhXxJMQCeDDg0rKAVo,Some Way,NAV,72,4JR29CNW14Zc4Z5vflxkoJ,NAV,2017-02-24,r&b,urban contemporary,0.744,0.715,0,0.845399492906984,1,0.351,0.101,0.0,0.0919,0.34,154.962,179773
Dónde está el amor (feat. Jesse & Joy),Pablo Alborán,https://i.scdn.co/image/ab67616d0000b2739f0d1497af09b32913ecee93,0CjaLvAqN97KPVWgOJ1vbD,Dónde está el amor (feat. Jesse & Joy),Pablo Alborán,70,7kA3hvV7UjgnA5uiUBxwlN,Tanto (Edición Premium),2012,latin,latin pop,0.597,0.848,4,0.85891498857993,1,0.0406,0.173,0.0,0.373,0.324,139.876,233896
Garden (Say It Like Dat),SZA,https://i.scdn.co/image/ab67616d0000b2734c79d5ec52a6d0302f3add25,19woxaSpjOefa2JnAOoqW5,Garden (Say It Like Dat),SZA,69,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,r&b,neo soul,0.727,0.456,9,0.8211554177231104,1,0.285,0.0705,0.0,0.124,0.548,111.331,208400
Limbo,Daddy Yankee,https://i.scdn.co/image/ab67616d0000b27329866617908a958f41917d76,3pDhN3qB33AOPhQEkUCaWt,Limbo,Daddy Yankee,71,6Hu1DObY1WeKWxHfeaOcFg,Prestige,2012-01-01,latin,latin pop,0.806,0.875,7,0.8933009240827273,1,0.088,0.0838,0.0019315895372233399,0.065,0.917,125.063,224693
All The Way Up,Fat Joe,https://i.scdn.co/image/91f40b5a93fcd4c30a74fcda4a995bd2aa0ffac2,61QSuw5VlC0LTS8WMO356g,All The Way Up,Fat Joe,68,7vzvohRzBtrnr3miUJrpAk,All The Way Up (feat. French Montana & Infared) - Single,2016-03-02,rap,southern hip hop,0.536,0.721,10,0.8383379083460805,0,0.386,0.062,0.0,0.824,0.393,117.139,191942
ELEMENT.,Kendrick Lamar,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,6rZssCJPEdQnyeEdNLKsr8,ELEMENT.,Kendrick Lamar,4,7wbJhbCvhPfbK1CLAkpq25,DAMN.,2017-04-14,pop,post-teen pop,0.73,0.686,4,0.874525909938604,0,0.491,0.219,0.0,0.211,0.459,189.889,208733
End Game,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,2x0WlnmfG39ZuDmstl9xfX,End Game,Taylor Swift,68,6DEjYFkNZh67HP7R9PSZvv,reputation,2017-11-10,r&b,hip pop,0.649,0.589,2,0.8425916224881085,1,0.0558,0.00845,0.0,0.108,0.151,159.073,244827
Freaking Me Out,Ava Max,https://i.scdn.co/image/ab67616d0000b273e16b2caa010dea26692fcfd5,7uYIX9O9DY6l1D3HiwHR1J,Freaking Me Out,Ava Max,76,6C9mRkY2IYqnebz1dk40Qs,Freaking Me Out,2019-07-31,pop,post-teen pop,0.429,0.553,1,0.8719066278314439,0,0.0669,0.458,0.0,0.0766,0.382,97.954,192456
American Teen,Khalid,https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577,312WNtMs3F28cUukaPY9bo,American Teen,Khalid,72,6kf46HbnYCZzP6rjvQHYzg,American Teen,2017-04-27,latin,tropical,0.658,0.623,0,0.8279865054585839,1,0.0398,0.0683,0.0,0.321,0.207,100.436,250747
Gorgeous,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,12WvaS3V4dPRBU2o37vX69,Gorgeous,Taylor Swift,67,1Hrs3jLGexOvBoaPMoOQYJ,reputation (Big Machine Radio Release Special),2017-11-08,pop,post-teen pop,0.8,0.535,7,0.833225069672904,1,0.135,0.0713,9.537223340040242e-06,0.213,0.451,92.027,209680
Ironic - 2015 Remaster,Alanis Morissette,https://i.scdn.co/image/ab67616d0000b273d3f19b530a225f714dccc43e,1d6KS9GH06JAd19uiBy9IE,Ironic - 2015 Remaster,Alanis Morissette,70,5Ap3F8CxjjsQKZGASDcHNA,Jagged Little Pill (Remastered),1995,pop,post-teen pop,0.408,0.582,11,0.7992582193072523,1,0.0508,0.218,0.0,0.159,0.365,114.926,230000
Bones (feat. OneRepublic),Galantis,https://i.scdn.co/image/ab67616d0000b273344d2f5474e34d7dfcf8fefb,1pfgsjmxVZhoZpeDx6POKv,Bones (feat. OneRepublic),Galantis,77,49vus1VCWc7AbgDmKYb8SC,Bones (feat. OneRepublic),2019-01-31,pop,post-teen pop,0.658,0.804,0,0.8531106594304633,1,0.0377,0.00463,0.0,0.178,0.508,120.047,205793
All the Time,Zara Larsson,https://i.scdn.co/image/ab67616d0000b273e0fdd1a86b4214b453ed5703,3OTSBoYKO7HzGVj8Bu2OH9,All the Time,Zara Larsson,74,4x79GTZCS7XsmxK9qxxMmV,All the Time,2019-06-21,pop,dance pop,0.665,0.799,6,0.9131865138402866,0,0.0617,0.18,0.0,0.125,0.5,101.976,228112
Llamado de Emergencia,Daddy Yankee,https://i.scdn.co/image/ab67616d0000b27319eb158743ffb44a3c267916,3bkBVEmRJuJZNh5iVgJkWm,Llamado de Emergencia,Daddy Yankee,71,5fn6sCofBYgRn6OICMeDvr,Talento de Barrio,2008-08-12,latin,reggaeton,0.699,0.91,4,0.8809798210506464,0,0.036,0.217,2.676056338028169e-06,0.146,0.792,97.971,239920
Slow Dance (feat. Ava Max) - Sam Feldt Remix,AJ Mitchell,https://i.scdn.co/image/ab67616d0000b2738341363087b243b6dc2d4962,2wenGTypSYHXl1sN1pNC7X,Slow Dance (feat. Ava Max) - Sam Feldt Remix,AJ Mitchell,70,6Ol6C42O7AWnTkj8pHMHWv,Slow Dance (feat. Ava Max) [Sam Feldt Remix],2019-10-25,pop,dance pop,0.732,0.85,1,0.8475787356201412,1,0.0444,0.114,2.0321931589537224e-06,0.0388,0.372,124.024,193548
head first,Christian French,https://i.scdn.co/image/ab67616d0000b2733d80cc0afef5bf4cda483349,1nDOeWBfRKA5YNQ8bKWzMM,head first,Christian French,68,6WytX96LU58H2AV4IVQBvj,head first,2019-05-17,pop,indie poptimism,0.909,0.392,6,0.8429268905978249,0,0.0652,0.278,1.7806841046277665e-06,0.106,0.61,127.052,154961
I'm Shipping Up To Boston,Dropkick Murphys,https://i.scdn.co/image/ab67616d0000b273030915ffa58125ae36f13a6f,7rSERmjAT38lC5QhJ8hnQc,I'm Shipping Up To Boston,Dropkick Murphys,70,2sZGDqHfU884z3iFris122,The Warrior's Code,2005-07-19,rock,hard rock,0.452,0.928,2,0.9076336357731073,1,0.079,0.000706,0.0006408450704225351,0.226,0.6,129.188,153600
Dirty Harry,Gorillaz,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,2bfGNzdiRa1jXZRdfssSzR,Dirty Harry,Gorillaz,65,0bUTHlWbkSQysoM3VsWldT,Demon Days,2005-05-23,rock,album rock,0.625,0.877,10,0.822915575299122,0,0.162,0.0315,0.08158953722334004,0.672,0.865,192.296,230426
Fake Plastic Trees,Radiohead,https://i.scdn.co/image/ab67616d0000b27322ca59e5c2d806439d5f08a2,0Uro2xUVsEHQNKR5QL4Lku,Fake Plastic Trees,Radiohead,3,1P1LYaTMV1LnDiHA3LOows,The Bends [Collectors Edition],1995-03-28,pop,indie poptimism,0.454,0.229,2,0.7094273201600905,1,0.0297,0.167,0.10261569416498993,0.202,0.134,73.552,290707
PICK IT UP (feat. A$AP Rocky),Famous Dex,https://i.scdn.co/image/ab67616d0000b273b3c4572395192f7c8d26820b,3ncgNpxLoBQ65ABk4djDyd,PICK IT UP (feat. A$AP Rocky),Famous Dex,72,4NaE34wj8KRWoxRmgbr915,Pick It Up (feat. A$AP Rocky),2017-10-20,rap,hip hop,0.921,0.467,1,0.7963665318609475,1,0.119,0.0149,0.00023943661971830986,0.334,0.287,135.995,191252
DEVASTATED,Joey Bada$$,https://i.scdn.co/image/ab67616d0000b2733c7596dccb2aaca39e0cee3d,4ntsD33Pgsgk8rUyZLLiUV,DEVASTATED,Joey Bada$$,70,6swV0WUnPygRIMgEKn6Ige,ALL-AMERIKKKAN BADA$$,2017-04-07,rap,hip hop,0.812,0.628,10,0.84412128323869,0,0.0682,0.0634,0.0,0.254,0.485,123.004,207059
i miss the old u,blackbear,https://i.scdn.co/image/ab67616d0000b27318e8b6e355542ddf38562055,1nMYtxDrONcoGnKRvxTwPv,i miss the old u,blackbear,74,30QoUTsSdpQuZunPNFsLnm,digital druglord,2017-04-21,pop,electropop,0.718,0.805,7,0.8631267942082433,1,0.325,0.279,0.0,0.527,0.36,132.995,211128
Let's Dance - 2018 Remaster,David Bowie,https://i.scdn.co/image/ab67616d0000b273db0917ddd4139153bc1d1a1a,3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,David Bowie,71,4NwG11AsDJluT732lSjMrV,Let's Dance (2018 Remaster),1983-04-14,rock,permanent wave,0.654,0.743,10,0.8173836514887999,0,0.0605,0.0125,0.02736418511066398,0.153,0.632,114.846,457676
Tiimmy Turner,Desiigner,https://i.scdn.co/image/ab67616d0000b27335243e14634fea3e3cfe3121,0zMxL4BTjSqCsUtfdlcL8G,Tiimmy Turner,Desiigner,4,7egFYhw2ozNWDfQm0P97ez,Tiimmy Turner,2016-07-22,pop,post-teen pop,0.602,0.723,6,0.9099805125411227,1,0.0405,0.168,0.0,0.0781,0.293,122.812,239853
Sex With Me,Rihanna,https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,7BiELrM90hRxpozaIXbsLw,Sex With Me,Rihanna,69,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),2016-01-28,r&b,hip pop,0.58,0.532,1,0.8545145946399011,0,0.0424,0.294,0.0,0.0948,0.39,112.049,206400
Bad Liar,Selena Gomez,https://i.scdn.co/image/ab67616d0000b27381cf523cf3cf268d3e2a243b,2fZQIJew3nkNe99s2PKzul,Bad Liar,Selena Gomez,73,1iuzMKNzVo8HJ67eW32YMr,Bad Liar,2017-05-18,pop,post-teen pop,0.965,0.414,1,0.8390084445655135,1,0.0713,0.189,0.0,0.0767,0.728,121.032,214648
