Name,Artist,Popularity,img,Release date,Genre,Subgenre
I Used to Love H.E.R.,Common,53,https://i.scdn.co/image/ab67616d0000b2734f6c3df7fe1ee45e0f732d76,1994-10-25,rap,southern hip hop
Islands,The xx,62,https://i.scdn.co/image/ab67616d0000b273cd4b0b0947bdd7708d24349e,2009-08-16,pop,indie poptimism
When Love Takes Over (feat. Kelly Rowland),David Guetta,64,https://i.scdn.co/image/ab67616d0000b273c07734c925994498d2542c50,2009-04-17,edm,pop edm
Lightning In A Bottle,The Summer Set,0,https://i.scdn.co/image/ab67616d0000b273ad3df226c1b4a1ad18e8cc4c,2013-04-15,pop,post-teen pop
All 4 Love,Color Me Badd,51,https://i.scdn.co/image/ab67616d0000b273d78187081e6b84328d788cf2,1991-07-23,r&b,new jack swing
Pretty Tied Up (The Perils Of Rock N' Roll Decadence),Guns N' Roses,1,https://i.scdn.co/image/ab67616d0000b27392d21aef6c0d288cc4c05973,1991-01-01,rock,album rock
Spring Love,Stevie B,49,https://i.scdn.co/image/ab67616d0000b273d5e367259469a6163935ad7e,1991-01-01,latin,latin hip hop
Nothing In This World,KeKe Wyatt,52,https://i.scdn.co/image/ab67616d0000b2733f1a85af94514a30ae785a1c,2001-01-01,r&b,urban contemporary
Southernplayalisticadillacmuzik,OutKast,52,https://i.scdn.co/image/ab67616d0000b273aa769e35e297a20f214d0c64,1994-04-26,rap,southern hip hop
Playaz Club,Rappin' 4-Tay,52,https://i.scdn.co/image/ab67616d0000b2738dab81702bf7dd707c8ba965,1994-01-01,rap,southern hip hop
Crumblin' Erb,OutKast,51,https://i.scdn.co/image/ab67616d0000b273aa769e35e297a20f214d0c64,1994-04-26,rap,southern hip hop
Let's Ride,The Game,52,https://i.scdn.co/image/ab67616d0000b273969ab47c3297c737b9fb9393,2006-01-01,rap,southern hip hop
"It's A Man's, Man's, Man's World",James Brown,51,https://i.scdn.co/image/ab67616d0000b27312b16cbb525e11bcbfd50d82,1991,r&b,neo soul
Oh Sheila,Ready For The World,51,https://i.scdn.co/image/ab67616d0000b273a0c979568fb46120b6a4eb95,1985-01-01,rock,album rock
Edge Of A Broken Heart,Vixen,51,https://i.scdn.co/image/ab67616d0000b273d9c142316e6bdbb46a93d0e8,1988-01-01,rock,hard rock
I Can't Hold Back,Survivor,25,https://i.scdn.co/image/ab67616d0000b2732d5c6371354c6c2bc24648b5,2006,rock,album rock
Song To The Siren (Remastered),This Mortal Coil,51,https://i.scdn.co/image/ab67616d0000b27369a6108822654067d80c8099,1984,pop,electropop
Radio Ga Ga,Queen,3,https://i.scdn.co/image/ab67616d0000b27398a0577da5896bcc66521861,1984-02-27,pop,electropop
Not A Love Song,Austin Moon,52,https://i.scdn.co/image/ab67616d0000b273b58f3a5edd99cb74ac0a41a4,2012-01-01,pop,post-teen pop
You Don't Know How Lucky You Are,Keaton Henson,52,https://i.scdn.co/image/ab67616d0000b273bc1eea2d47100a4498661df7,2010,r&b,urban contemporary
Spectrum (Say My Name) - Calvin Harris Remix,Florence + The Machine,64,https://i.scdn.co/image/ab67616d0000b2737c8a4b684d0f789fb22f8555,2011,edm,big room
Cae la Noche,Luny Tunes,51,https://i.scdn.co/image/ab67616d0000b273408ed3f9f7e4ab883e7636dc,2003-08-26,latin,reggaeton
Odessa,Caribou,54,https://i.scdn.co/image/ab67616d0000b2733c17ef9472c134e367523eab,2010-04-20,pop,dance pop
Bohemian Rhapsody - 2011 Mix,Queen,84,https://i.scdn.co/image/ab67616d0000b273f7b6f1d6b235e8e70ecc4407,1975-11-21,rock,album rock
Oh Lori,Alessi Brothers,47,https://i.scdn.co/image/ab67616d0000b273656b4f412e4d1c284ef27bc9,1998-01-01,rock,classic rock
Had Me @ Hello,Olivia Holt,51,https://i.scdn.co/image/ab67616d0000b273a2cd74a31afb50a52914602e,2012-10-16,pop,post-teen pop
Rhythm Nation,Janet Jackson,50,https://i.scdn.co/image/ab67616d0000b27371511473d9e34fcdc13d90ef,1989-09-19,r&b,new jack swing
Everything Is Embarrassing,Sky Ferreira,49,https://i.scdn.co/image/ab67616d0000b273af1115d3ae5dad6cf7210dbe,2013-01-01,pop,indie poptimism
Can It Be All So Simple / Intermission,Wu-Tang Clan,52,https://i.scdn.co/image/ab67616d0000b2735901aaa980d3e714bf01171c,1993-11-09,rap,southern hip hop
The Reason - Acoustic,Hoobastank,0,https://i.scdn.co/image/ab67616d0000b27376cc6eedca8eb381afcd1e46,2006-01-01,latin,latin pop
Spaceman,Hardwell,52,https://i.scdn.co/image/ab67616d0000b27397e4c7870cffac76662a92fd,2012-02-06,edm,progressive electro house
Motownphilly - Original Version,Boyz II Men,0,https://i.scdn.co/image/ab67616d0000b273bc49247648f020f493c3449c,1991-04-30,r&b,new jack swing
Lucifer,JAY-Z,55,https://i.scdn.co/image/ab67616d0000b273c528802c308a1e0e4d9945dd,2003-11-14,rap,gangster rap
Sounds Like a Melody,Alphaville,53,https://i.scdn.co/image/ab67616d0000b2734b89690216baf8e04fdd3056,1984-09-27,pop,electropop
Think of You - Radio Edit,Whigfield,50,https://i.scdn.co/image/ab67616d0000b2738c4b4f56fc1f170e752fedd3,1995-05-08,pop,dance pop
Sweet Love,Junko Ohashi,0,https://i.scdn.co/image/ab67616d0000b2738a43441fe6166eb615335814,1998-12-05,rock,album rock
Still Swingin',Papa Roach,0,https://i.scdn.co/image/ab67616d0000b27334b740b9f4c50ef955b4bae6,2012-10-02,edm,big room
Te Siento,Wisin & Yandel,56,https://i.scdn.co/image/ab67616d0000b273a6b08283fcd3e75eb5b6566b,2009-01-01,latin,reggaeton
Rain Forest and Tropical Beach Sound,Nature Sounds Nature Music,52,https://i.scdn.co/image/ab67616d0000b273a78e73010148c447518a031b,2011-02-16,latin,tropical
Aerodynamic - Daft Punk Remix,Daft Punk,52,https://i.scdn.co/image/ab67616d0000b273662ca2ebec199607ebf37ce0,2003-12-01,edm,progressive electro house
Wake up Everybody (feat. Common & Melanie Fiona),John Legend,54,https://i.scdn.co/image/ab67616d0000b2738f9ab6da8bd99dfa6359d036,2010-09-17,r&b,neo soul
Paris (Aeroplane Remix),Friendly Fires,51,https://i.scdn.co/image/ab67616d0000b273aaa41b6989ea856f87581b5b,2008,pop,electropop
"It's On - From ""Camp Rock 2: The Final Jam""",Demi Lovato,40,https://i.scdn.co/image/ab67616d0000b273e0f3cba015a03c59e2f7dd61,2010-01-01,pop,post-teen pop
Backyard Boogie,Mack 10,53,https://i.scdn.co/image/ab67616d0000b27348ecdba22bdd2bff40a107da,1997-01-01,rap,southern hip hop
Old Time's Sake,Eminem,0,https://i.scdn.co/image/ab67616d0000b273506c4cc93e5a6234164125e1,2009-05-15,rap,gangster rap
It's Been A Long Time,Rakim,54,https://i.scdn.co/image/ab67616d0000b273796e9d830c2237253fd9b084,1996-11-04,rap,southern hip hop
"I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978",Cheap Trick,51,https://i.scdn.co/image/ab67616d0000b273bbf0089563c42c7710b7ca2f,2004-03-02,rock,classic rock
Gimmie That Nutt,Eazy-E,0,https://i.scdn.co/image/ab67616d0000b273655453a89b986b39ed563057,1993-10-25,rap,gangster rap
Shine A Light - Flight Facilities Remix,The C90s,52,https://i.scdn.co/image/ab67616d0000b27375da6cc74728956b2da05d3c,2010-11-05,pop,electropop
Eruption,Van Halen,8,https://i.scdn.co/image/ab67616d0000b2738861dd1de9cec5df813e58dd,1978-02-07,rock,classic rock
Get A Move On!,Mr. Scruff,42,https://i.scdn.co/image/ab67616d0000b27307a9877a7bb574249c09962d,1999-06-01,edm,electro house
"Through the Eyes of Love (Theme from the Motion Picture ""Ice Castles"")",Melissa Manchester,6,https://i.scdn.co/image/ab67616d0000b2732aa2646c4c1725f0b996c170,1990-01-01,r&b,urban contemporary
Guess Who's Back,Scarface,52,https://i.scdn.co/image/ab67616d0000b273ef2675f7d33653eaa2cd7e1c,2010-01-01,rap,southern hip hop
Halfcrazy - Album Version (Edited),Musiq Soulchild,51,https://i.scdn.co/image/ab67616d0000b273767ea1c8f7edd378aa40b204,2002-01-01,r&b,neo soul
Sway - Chainsmokers Remix,Anna of the North,53,https://i.scdn.co/image/ab67616d0000b273d93a76a0a3124857df32ccd6,2014-10-07,pop,indie poptimism
We Rock,Cast Of Camp Rock,38,https://i.scdn.co/image/ab67616d0000b2735f20a046cecfa513d565911f,2008-01-01,pop,post-teen pop
Piggy Bank,50 Cent,0,https://i.scdn.co/image/ab67616d0000b27391f7222996c531b981e7bb3d,2005-03-03,rap,gangster rap
Why We Thugs,Ice Cube,62,https://i.scdn.co/image/ab67616d0000b27339b896c3139df2242322802e,2006-01-01,rap,southern hip hop
On My Block,Scarface,1,https://i.scdn.co/image/ab67616d0000b273ed9101203f45091c776e428c,2002-01-01,rap,southern hip hop
"My Neck, My Back",Khia,52,https://i.scdn.co/image/ab67616d0000b2731d58804da9b9ef08fb87c856,2002,rap,southern hip hop
The Season | Carry Me,Anderson .Paak,53,https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b,2016-01-15,r&b,urban contemporary
Take Me Home,Bryce Vine,48,https://i.scdn.co/image/ab67616d0000b273d67c496c586f830b6a73ea8c,2014-04-15,pop,indie poptimism
Carry Your Throne,Jon Bellion,54,https://i.scdn.co/image/ab67616d0000b27312388a3d3a11600641476f89,2014-09-23,pop,indie poptimism
Dissolve Me,alt-J,50,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,2012-05-28,pop,indie poptimism
Ligaya,Eraserheads,54,https://i.scdn.co/image/ab67616d0000b2739e54b097496758fd33c2b9dc,2004-01-26,rock,classic rock
Save It For Later,The English Beat,52,https://i.scdn.co/image/ab67616d0000b273fd4b0aa9db46867f1e2a8470,2012-01-01,rock,permanent wave
We Come Running,Youngblood Hawke,51,https://i.scdn.co/image/ab67616d0000b2731570c324362cea41940c944f,2012-01-01,pop,indie poptimism
Your Smiling Face,James Taylor,60,https://i.scdn.co/image/ab67616d0000b27349dba916e1dbc1b0368e2554,1977,rock,classic rock
The Palisades,Childish Gambino,1,https://i.scdn.co/image/ab67616d0000b2737206597364af87adb3377b0e,2014-10-03,pop,indie poptimism
This Must Be My Dream,The 1975,54,https://i.scdn.co/image/ab67616d0000b273d3de03550f715df1ea7e0c08,2016-02-26,pop,indie poptimism
Two Weeks,FKA twigs,58,https://i.scdn.co/image/ab67616d0000b27378cbb644992050cfee639f39,2014-08-12,pop,dance pop
How You Love Me,3LAU,52,https://i.scdn.co/image/ab67616d0000b273309fc24d7ac1fe2b53f8fbf4,2014-01-01,edm,pop edm
I'd Love You to Want Me,Lobo,51,https://i.scdn.co/image/ab67616d0000b27311bdb729983420341631a561,1993-06-11,rock,album rock
Return of the Tres,Delinquent Habits,51,https://i.scdn.co/image/ab67616d0000b2737972a3c255bba0a39b056642,2001-03-18,latin,latin hip hop
Gale Song,The Lumineers,53,https://i.scdn.co/image/ab67616d0000b273cd34380a48c22de3d0e475de,2016-04-08,r&b,urban contemporary
Imagine Me,Kirk Franklin,52,https://i.scdn.co/image/ab67616d0000b27306c6a5685187acb8c9690715,2005-10-01,r&b,urban contemporary
Who Shot Ya? - 2007 Remaster,The Notorious B.I.G.,51,https://i.scdn.co/image/ab67616d0000b273639fea4197e676cfe9512e04,2007-03-05,rap,gangster rap
Get Your Roll On,Big Tymers,1,https://i.scdn.co/image/ab67616d0000b27384bbad2a8b3031bb46d67573,2007-01-01,rap,southern hip hop
"Over My Head (Cable Car) - Live at Sirius Radio, NYC, NY - May 2006",The Fray,53,https://i.scdn.co/image/ab67616d0000b2738aad1344b1a34ce6735f3451,2005-10-07,latin,latin pop
Between Me & You,Ja Rule,1,https://i.scdn.co/image/ab67616d0000b27332f842df5bf97184ea909ab2,2000-01-01,r&b,new jack swing
Blue Monday - 2011 Total Version,New Order,54,https://i.scdn.co/image/ab67616d0000b273c9ea1ebfc4cb7b2a9937c42d,2011-06-03,pop,electropop
Feel It In The Air,Beanie Sigel,51,https://i.scdn.co/image/ab67616d0000b27389867fd2a1f1a59aae5bb23d,2005-01-01,rap,southern hip hop
Outta Control - Remix,50 Cent,1,https://i.scdn.co/image/ab67616d0000b2738fbedb909b378dda1e341325,2005-03-03,rap,southern hip hop
Love to Hate You,Erasure,0,https://i.scdn.co/image/ab67616d0000b273ddab51587b9c3602944657e0,1991-06-17,pop,electropop
Unpredictable - Main,Jamie Foxx,38,https://i.scdn.co/image/ab67616d0000b2734ce698fdff88fd04db890e02,2005,r&b,urban contemporary
Land of 1000 Dances,Wilson Pickett,61,https://i.scdn.co/image/ab67616d0000b273ed411e9c7384e290bc803d1f,1966,r&b,urban contemporary
Best Rapper Alive,Lil Wayne,50,https://i.scdn.co/image/ab67616d0000b27376a53ad4f7db340cb12d51c4,2005-01-01,rap,southern hip hop
I'm Ready,Tevin Campbell,38,https://i.scdn.co/image/ab67616d0000b2739af0046f069d64b650914ed8,2005-12-20,r&b,new jack swing
(Don't Fear) The Reaper - Single Version,Blue Öyster Cult,1,https://i.scdn.co/image/ab67616d0000b273a491440a3688f01c9f3b5062,2005,rock,classic rock
Dem Boyz,Boyz N Da Hood,52,https://i.scdn.co/image/ab67616d0000b273976b2526bc4a1aa60b707f32,2005-06-21,rap,hip hop
Warrior Part 2,Lloyd Banks,0,https://i.scdn.co/image/ab67616d0000b273c8789da04949019737754842,2004-01-01,rap,gangster rap
Back In Black,AC/DC,83,https://i.scdn.co/image/ab67616d0000b273b56115c0e231fbf69d3205c6,1980-07-25,pop,post-teen pop
Chloe (You're the One I Want),Emblem3,51,https://i.scdn.co/image/ab67616d0000b273d9d942368e0650be478521c8,2013-07-26,pop,post-teen pop
Your Love Gets Sweeter,Finley Quaye,46,https://i.scdn.co/image/ab67616d0000b273b2e24871cbdb8ceaf5285f25,1997-08-06,r&b,urban contemporary
Let Nas Down,J. Cole,56,https://i.scdn.co/image/ab67616d0000b273c1bb124f993488cf21b269fc,2013-06-14,r&b,neo soul
Get On Up,Jodeci,50,https://i.scdn.co/image/ab67616d0000b27368c0e2a35938761798f78c86,1995-01-01,r&b,new jack swing
Southtown,P.O.D.,51,https://i.scdn.co/image/ab67616d0000b273d1aefaf1dcf3ad6152479df9,1999,rock,hard rock
"Strut - From ""The Cheetah Girls 2""",The Cheetah Girls,51,https://i.scdn.co/image/ab67616d0000b273d04c017aa4d60a8d64239ae2,2006-01-01,pop,post-teen pop
Caught Up,Ja Rule,1,https://i.scdn.co/image/ab67616d0000b2737e81fb67084fb59858a43bf2,2004-01-01,r&b,new jack swing
"Pop, Lock & Drop It - Video Edit",Huey,55,https://i.scdn.co/image/ab67616d0000b273d81047ea12d968111f8c42b3,2006,rap,southern hip hop
Under The Knife,Rise Against,3,https://i.scdn.co/image/ab67616d0000b27390fef039e01409cb5a8d560c,2006-01-01,rock,hard rock
Blue Monday '88 - 2015 Remaster,New Order,52,https://i.scdn.co/image/ab67616d0000b273f142205e336ec0af3e1a4eb0,2005-12-06,rock,permanent wave
Be Somebody,Kings of Leon,52,https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8,2008-09-23,rock,permanent wave
Lost!,Coldplay,52,https://i.scdn.co/image/ab67616d0000b2733d9d867b880ebf840fceec69,2008-05-26,rock,permanent wave
Barracuda,Heart,73,https://i.scdn.co/image/ab67616d0000b273a491440a3688f01c9f3b5062,1977-05-14,rock,album rock
Your Disease,Saliva,0,https://i.scdn.co/image/ab67616d0000b273c72cc4087da2190116857f37,2001-01-01,rock,hard rock
Dope Boys,The Game,1,https://i.scdn.co/image/ab67616d0000b273894bbc901fcca94a2e27729b,2008-01-01,rap,gangster rap
In Love With You,Erykah Badu,51,https://i.scdn.co/image/ab67616d0000b2730d934cb462fae5a26f829efb,2000-10-31,r&b,neo soul
"Keep It Loose, Keep It Tight",Amos Lee,53,https://i.scdn.co/image/ab67616d0000b2731c75c8dc305af1695f4b324a,2005-01-01,r&b,neo soul
Hard to Say I'm Sorry / Get Away - 2005 Remaster,Chicago,49,https://i.scdn.co/image/ab67616d0000b273aa3a39be982c67213419292d,2005-01-25,pop,electropop
I Get Money,50 Cent,1,https://i.scdn.co/image/ab67616d0000b2734b9ca70affe8386d84bd260d,2007-01-01,rap,gangster rap
Send It On,D'Angelo,53,https://i.scdn.co/image/ab67616d0000b273963416bf0f5fb7373d412780,2000-01-01,r&b,neo soul
"Day One (feat. Big L, A.G., Lord Finesse, & O.C.)",Diamond D,10,https://i.scdn.co/image/ab67616d0000b2734140ca2523e69f6bcf5fdebf,2007-12-18,rap,hip hop
Tennessee,Arrested Development,0,https://i.scdn.co/image/ab67616d0000b2734be225a31e2e5bb6cfa921f6,1992-03-24,r&b,new jack swing
Half a Person - 2011 Remaster,The Smiths,52,https://i.scdn.co/image/ab67616d0000b273ed3953f8af1f764a146b7583,1987,rock,permanent wave
Money in the Bank (feat. Young Buck) - Remix,Lil Scrappy,52,https://i.scdn.co/image/ab67616d0000b2734e5044657923bb6e9bdd8edd,2006,rap,hip hop
Let's Play House,Tha Dogg Pound,52,https://i.scdn.co/image/ab67616d0000b2736d3a1fa44e3651c7d49641e9,1995,rap,southern hip hop
Run Away,Real McCoy,49,https://i.scdn.co/image/ab67616d0000b27326b65044d82b81a249e396f5,1995-03-28,pop,dance pop
Bury Me A G,Thug Life,50,https://i.scdn.co/image/ab67616d0000b273a807ea7d3c719d4e7232af89,1994-01-01,rap,gangster rap
Súbele a la Greibol,Cartel De Santa,51,https://i.scdn.co/image/ab67616d0000b273e1e6cd129bc407cbd55c15fa,2007,rap,gangster rap
Push It to the Limit,Corbin Bleu,50,https://i.scdn.co/image/ab67616d0000b2736009055038261f9f34adfd4f,2007-01-01,pop,post-teen pop
Dear Breeze,オメガトライブ,45,https://i.scdn.co/image/ab67616d0000b273ec0077cd0a46298404320048,1985-07-01,rock,album rock
Six Feet Under The Stars,All Time Low,0,https://i.scdn.co/image/ab67616d0000b273c8913cd7b91bb7f6bbbec305,2008-08-04,pop,post-teen pop
Crooklyn - Crooklyn/Soundtrack Version,Crooklyn Dodgers,53,https://i.scdn.co/image/ab67616d0000b27358eae281fedfd1f31472d6f2,1994-01-16,rap,southern hip hop
Jealous Guy,Donny Hathaway,50,https://i.scdn.co/image/ab67616d0000b273524b4b5c1dbc0372312fa3b5,2005-01-01,r&b,neo soul
80's Comedown Machine,The Strokes,53,https://i.scdn.co/image/ab67616d0000b273cc6240412c50b7c5a583ffeb,2013-03-22,rock,permanent wave
You Give Good Love,Whitney Houston,50,https://i.scdn.co/image/ab67616d0000b2732ae4fcec560ab559d6f5dc88,1985-02-14,rock,album rock
Unbelievable - 2005 Remaster,The Notorious B.I.G.,52,https://i.scdn.co/image/ab67616d0000b273a4950162a626593b7340f6c7,1994-09-13,rap,southern hip hop
I Wanna Sex You Up,Color Me Badd,51,https://i.scdn.co/image/ab67616d0000b27343f6755470fc6cd2558b5bc2,2005-03-15,r&b,new jack swing
One Time 4 Your Mind,Nas,50,https://i.scdn.co/image/ab67616d0000b273b1178724f4be59abf7acc6c5,1994-04-19,rap,gangster rap
Strange Overtones,David Byrne,49,https://i.scdn.co/image/ab67616d0000b27382dd34c5535050c6b4b37295,2008-10-06,rock,permanent wave
Busy Earnin',Jungle,53,https://i.scdn.co/image/ab67616d0000b2737b42ab7e1ec95c4ca991a06f,2014-07-15,pop,dance pop
Massage Situation,Flying Lotus,51,https://i.scdn.co/image/ab67616d0000b2737376522e92b062f34bdc98fd,2007-10-01,r&b,hip pop
Take From Me,Bad Meets Evil,0,https://i.scdn.co/image/ab67616d0000b27359a1132f3cab22f80b2d2777,2011-01-01,rap,gangster rap
The Best of My Love - 2013 Remaster,Eagles,58,https://i.scdn.co/image/ab67616d0000b273061849da201f99053bf5e788,1974,rock,classic rock
Boys Do Fall In Love,Robin Gibb,49,https://i.scdn.co/image/ab67616d0000b2732e24c28a3977923920da1354,1984-07-01,rock,permanent wave
When I Think Of You,Janet Jackson,1,https://i.scdn.co/image/ab67616d0000b273d43ed38753792fe6606568f2,1986-02-04,r&b,new jack swing
Ghetto Bird - Remastered,Ice Cube,52,https://i.scdn.co/image/ab67616d0000b27368820c2a3865d138ab7daba3,1993-12-07,rap,gangster rap
Purple Haze,Jimi Hendrix,71,https://i.scdn.co/image/ab67616d0000b2737bfdcc5707e04f9418d2b69d,1967-05-12,rock,album rock
Make You Feel That Way,Blackalicious,51,https://i.scdn.co/image/ab67616d0000b2738c8df6078836c1dd3df5a19a,2002-01-01,r&b,hip pop
"Read All About It, Pt. III",Emeli Sandé,68,https://i.scdn.co/image/ab67616d0000b2737b4b65dca32b712cc6d3e62a,2012-01-01,r&b,urban contemporary
Don't Bring Me Down,Electric Light Orchestra,70,https://i.scdn.co/image/ab67616d0000b273308ccdc2a4be8fda99f739b6,1979-05-31,pop,post-teen pop
Yo Quiero Fumar (I Wanna Get High) - Spanish Edit,Cypress Hill,50,https://i.scdn.co/image/ab67616d0000b27370efdf1eaba3d22191689df9,1999-10-07,latin,latin hip hop
Tenderness,General Public,50,https://i.scdn.co/image/ab67616d0000b273f06a9f1c0184c9e6290d3d39,2012-01-01,rock,permanent wave
These Are The Times,Dru Hill,51,https://i.scdn.co/image/ab67616d0000b273677c540448268b663711ca81,1998-01-01,r&b,new jack swing
One Day,UGK,37,https://i.scdn.co/image/ab67616d0000b273027d7f96a41d5e218291ad2f,2003-06-12,rap,southern hip hop
How to Love (feat. Sofia Reyes),Cash Cash,52,https://i.scdn.co/image/ab67616d0000b27336ab282c3f3b708467ec1fc4,2016-06-24,edm,pop edm
Broken Strings,James Morrison,70,https://i.scdn.co/image/ab67616d0000b273975e84803d32155d822a3160,2008-01-01,r&b,urban contemporary
Dreams Never End - 2015 Remaster,New Order,52,https://i.scdn.co/image/ab67616d0000b2733799b162f6b365f781b07515,1981-01-13,rock,permanent wave
Warm Winds (feat. Isaiah Rashad),SZA,50,https://i.scdn.co/image/ab67616d0000b27332f1a3721efb2ddfb91b9c82,2014-04-08,r&b,urban contemporary
Awnaw - All Hooks up Version,Nappy Roots,49,https://i.scdn.co/image/ab67616d0000b273c335fa2901c0a2ddd617d288,2002-02-26,rap,southern hip hop
Steve Biko (Stir It Up),A Tribe Called Quest,0,https://i.scdn.co/image/ab67616d0000b27381db9bf27bf2a04a1298eadb,1993-11-09,r&b,neo soul
How Ya Do Dat,Young Bleed,49,https://i.scdn.co/image/ab67616d0000b273e8c64e5f195d23372a6d8a6d,1998-01-01,rap,southern hip hop
Troublesome '96,2Pac,50,https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec,1998-01-01,rap,gangster rap
Make You Believe,Lucy Hale,51,https://i.scdn.co/image/ab67616d0000b273202b5fe55a491869bf2caf4d,2011-09-06,pop,post-teen pop
Sail,DevilDriver,50,https://i.scdn.co/image/ab67616d0000b2732dd2858bb91794ed8de198aa,2013-08-27,rock,hard rock
Hello It's Me,Todd Rundgren,54,https://i.scdn.co/image/ab67616d0000b2737395a84f6c702543221ea6ae,1972,rock,classic rock
Gold (feat. Yuna),Adventure Club,1,https://i.scdn.co/image/ab67616d0000b273d0f064af0e74b5e51ae19bed,2013-10-22,pop,indie poptimism
Corona,Minutemen,53,https://i.scdn.co/image/ab67616d0000b2732355a03528a6707c35365b1e,1984-07-24,r&b,urban contemporary
Yellow Bird,Pretty Lights,52,https://i.scdn.co/image/ab67616d0000b273b0039ac10431be630ca43e76,2013-07-02,latin,tropical
Too Late For Goodbyes,Julian Lennon,36,https://i.scdn.co/image/ab67616d0000b273330dbac44727597c630fa8b4,2008-08-11,rock,album rock
