name,artist,img,Popularity,Genre,Subgenre
Walls Could Talk,Halsey,https://i.scdn.co/image/ab67616d0000b2730f7ad6d8d829906c17cae210,74,pop,electropop
False Confidence,Noah Kahan,https://i.scdn.co/image/ab67616d0000b273a82b6363eb1895f2e9aae530,74,r&b,hip pop
i miss the old u,blackbear,https://i.scdn.co/image/ab67616d0000b27318e8b6e355542ddf38562055,74,pop,electropop
Ace of Spades,Motörhead,https://i.scdn.co/image/ab67616d0000b273bb7d33186e4a26421c6a77ae,74,rock,hard rock
Slide (feat. Frank Ocean & Migos),Calvin Harris,https://i.scdn.co/image/ab67616d0000b2731e439ac0ed08d612808f7122,74,pop,dance pop
Find U Again (feat. Camila Cabello),Mark Ronson,https://i.scdn.co/image/ab67616d0000b273de087ae2924d2c1654f60d74,74,pop,dance pop
Tuesday (feat. Danelle Sandoval),Burak Yeter,https://i.scdn.co/image/ab67616d0000b27312b939225600b564150c0a68,74,pop,electropop
I'm Gonna Be (500 Miles),The Proclaimers,https://i.scdn.co/image/ab67616d0000b273b0c0201a8796d8a536253a61,74,pop,post-teen pop
Finer Things,Polo G,https://i.scdn.co/image/ab67616d0000b273ae8b07ecdcf7aadefe00264f,74,r&b,urban contemporary
By the Way,Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4,74,rock,permanent wave
It's A Vibe,2 Chainz,https://i.scdn.co/image/ab67616d0000b273c0c05243a846dda6c84607f9,74,rap,hip hop
Feel Good (feat. Daya),Gryffin,https://i.scdn.co/image/ab67616d0000b2736362397987db1fbf17f3d9b5,74,pop,dance pop
I Warned Myself,Charlie Puth,https://i.scdn.co/image/ab67616d0000b273e66903135e41183081297578,74,pop,indie poptimism
Sit Next to Me,Foster The People,https://i.scdn.co/image/ab67616d0000b273ca02f2ecba4a803b191c7eab,74,pop,indie poptimism
There for You,Martin Garrix,https://i.scdn.co/image/ab67616d0000b27372c57da7edfe8e915182cdd4,74,pop,electropop
W (feat. Gunna),Koffee,https://i.scdn.co/image/ab67616d0000b27381459ae332fe629e46a4f182,74,r&b,urban contemporary
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,https://i.scdn.co/image/ab67616d0000b273d965d29d7dcf46ade5a8a7e4,74,pop,dance pop
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,https://i.scdn.co/image/ab67616d0000b273e71dd15fc5bdefd5bff70452,74,rap,southern hip hop
X (feat. Future),21 Savage,https://i.scdn.co/image/ab67616d0000b2732dd1ac4a61495080ef8f78ca,74,rap,gangster rap
PRBLMS,6LACK,https://i.scdn.co/image/ab67616d0000b273e4f13cd87b3b1ead6735a520,74,r&b,urban contemporary
I Want To Hold Your Hand - Remastered 2015,The Beatles,https://i.scdn.co/image/ab67616d0000b273582d56ce20fe0146ffa0e5cf,74,rock,classic rock
I Mean It (feat. Remo),G-Eazy,https://i.scdn.co/image/ab67616d0000b273bdfe4efd674482cf5ac88c99,74,rap,hip hop
One Step Closer,Linkin Park,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a,74,rock,hard rock
Portland,Drake,https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700,74,rap,southern hip hop
Imported (with 6LACK),Jessie Reyez,https://i.scdn.co/image/ab67616d0000b2737a72b0773c12bb77eecfde86,74,r&b,urban contemporary
Press,Cardi B,https://i.scdn.co/image/ab67616d0000b273401a157b4661f415d3a3d819,74,r&b,hip pop
Otra vez (feat. J Balvin),Zion & Lennox,https://i.scdn.co/image/ab67616d0000b27382eabf564ddc57325a84dd50,74,latin,latin pop
Set Fire to the Rain,Adele,https://i.scdn.co/image/ab67616d0000b2736d4056466fc11f6408be2566,74,pop,dance pop
Shower,Becky G,https://i.scdn.co/image/ab67616d0000b273f7f5503cfc6a54d31e65b112,74,pop,post-teen pop
Dancing With Your Ghost,Sasha Sloan,https://i.scdn.co/image/ab67616d0000b273141cf717cd3993690358a60c,74,r&b,urban contemporary
Black and Yellow,Wiz Khalifa,https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74,74,pop,electropop
Waiting On the World to Change,John Mayer,https://i.scdn.co/image/ab67616d0000b2737af5fdc5ef048a68db62b85f,74,pop,indie poptimism
All the Time,Zara Larsson,https://i.scdn.co/image/ab67616d0000b273e0fdd1a86b4214b453ed5703,74,pop,dance pop
Last Friday Night (T.G.I.F.),Katy Perry,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,74,pop,post-teen pop
Clarity,Zedd,https://i.scdn.co/image/ab67616d0000b273941dd3b3343d9cb9329d37bf,74,pop,dance pop
Whatever You Like,T.I.,https://i.scdn.co/image/ab67616d0000b273b6d4478c6f91f1cb2d326c78,74,rap,hip hop
You Found Me,The Fray,https://i.scdn.co/image/ab67616d0000b27392b32435efed601fc8f1045d,74,pop,indie poptimism
Sativa,Jhené Aiko,https://i.scdn.co/image/ab67616d0000b2737ccc8005498d9f75b03333c2,74,r&b,urban contemporary
Ella Y Yo - Featuring Don Omar,Aventura,https://i.scdn.co/image/ab67616d0000b2737ccd22cc18d53dd443c69d43,74,latin,latin pop
Carry on Wayward Son,Kansas,https://i.scdn.co/image/ab67616d0000b273d7d4922d7d2b7e596084075e,74,pop,post-teen pop
Jump Around,House Of Pain,https://i.scdn.co/image/ab67616d0000b273663ceb45ca1f25c247034c31,74,rap,southern hip hop
Someone To You,BANNERS,https://i.scdn.co/image/ab67616d0000b273d8fac444b26ac8c2e9ff1a48,74,pop,indie poptimism
Who Says,Selena Gomez & The Scene,https://i.scdn.co/image/ab67616d0000b2731c8193de8d62b2ffa49a09db,74,pop,post-teen pop
El Perdón,Nicky Jam,https://i.scdn.co/image/ab67616d0000b273d77dbcd4dbd37cdfa61771fa,74,latin,latin pop
Heart-Shaped Box,Nirvana,https://i.scdn.co/image/ab67616d0000b273aca059cebc1841277db22d1c,74,rock,permanent wave
Colgando en tus manos (con Marta Sánchez),Carlos Baute,https://i.scdn.co/image/ab67616d0000b2731f91da617b2e5527d58d2453,74,latin,latin pop
Heart Attack,Demi Lovato,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,74,pop,post-teen pop
Rewrite The Stars,Zac Efron,https://i.scdn.co/image/ab67616d0000b273128057b40732c042c86de1dd,74,pop,post-teen pop
Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),Kid Cudi,https://i.scdn.co/image/ab67616d0000b273fe7908b7666690bf4e83ce14,74,edm,electro house
We Are Never Ever Getting Back Together,Taylor Swift,https://i.scdn.co/image/ab67616d0000b2731c248e90c3e569f90aef9dec,74,pop,post-teen pop
Caught Up (feat. Khalid),Majid Jordan,https://i.scdn.co/image/ab67616d0000b2738abe0e9dae9f218368dfb3b5,74,r&b,urban contemporary
Are You Gonna Be My Girl,Jet,https://i.scdn.co/image/ab67616d0000b273d06bd6d3b1f258ba2bca597a,74,rock,album rock
Don't Stop Believin',Journey,https://i.scdn.co/image/ab67616d0000b2730f6ce5c138493ac768d9afc8,74,pop,electropop
Big Poppa - 2005 Remaster,The Notorious B.I.G.,https://i.scdn.co/image/ab67616d0000b273a4950162a626593b7340f6c7,74,rap,southern hip hop
"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,https://i.scdn.co/image/ab67616d0000b2735b9c332f9f76cabc137e400f,74,latin,latin pop
1979 - Remastered 2012,The Smashing Pumpkins,https://i.scdn.co/image/ab67616d0000b273431ac6e6f393acf475730ec6,74,rock,permanent wave
One More Time,Daft Punk,https://i.scdn.co/image/ab67616d0000b2738b56fd8fb9f486c7ebd2303a,74,pop,electropop
I'm Not Okay (I Promise),My Chemical Romance,https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43,74,rock,permanent wave
Song 2 - 2012 Remaster,Blur,https://i.scdn.co/image/ab67616d0000b273d99d0823b831a78b50379100,74,rap,southern hip hop
Yo No Sé Mañana,Luis Enrique,https://i.scdn.co/image/ab67616d0000b27378f5270e7543a3e3238ddbd0,74,latin,tropical
Cyber Sex,Doja Cat,https://i.scdn.co/image/ab67616d0000b27382b243023b937fd579a35533,74,r&b,urban contemporary
Big Girls Don't Cry (Personal),Fergie,https://i.scdn.co/image/ab67616d0000b273eb59d8c00eb852e07b1c4b83,74,pop,post-teen pop
Boulevard of Broken Dreams,Green Day,https://i.scdn.co/image/ab67616d0000b2737f213369d5265a60af5f7e82,74,pop,post-teen pop
Down with the Sickness,Disturbed,https://i.scdn.co/image/ab67616d0000b2732b222dcd5c4fcac7c0e81da2,74,rock,permanent wave
Where Is My Mind?,Pixies,https://i.scdn.co/image/ab67616d0000b2731a3903c1aa8122f7720f5d71,74,rock,permanent wave
Bezerk (feat. A$AP Ferg),Big Sean,https://i.scdn.co/image/ab67616d0000b2736f52630d1ee8af30c0e90c49,74,rap,hip hop
On The Floor - Radio Edit,Jennifer Lopez,https://i.scdn.co/image/ab67616d0000b2735c7fdd07d99c156401073aaa,74,pop,electropop
Pour Some Sugar On Me - Remastered 2017,Def Leppard,https://i.scdn.co/image/ab67616d0000b273222cb38afc3b3b47d9df26aa,74,pop,post-teen pop
Strip That Down,Liam Payne,https://i.scdn.co/image/ab67616d0000b273bb19faf82c27f392e29c7300,74,pop,post-teen pop
The Greatest,Sia,https://i.scdn.co/image/ab67616d0000b273754b2fddebe7039fdb912837,74,pop,dance pop
That's a Rack,Lil Uzi Vert,https://i.scdn.co/image/ab67616d0000b273fb25ea9cb8d2cd9c5aac5f07,74,rap,trap
Crazy Little Thing Called Love - Remastered 2011,Queen,https://i.scdn.co/image/ab67616d0000b27307744e2ed983efa3e6620a47,74,rock,album rock
P.I.M.P.,50 Cent,https://i.scdn.co/image/ab67616d0000b273f7f74100d5cc850e01172cbf,74,rap,southern hip hop
Shotta Flow 3,NLE Choppa,https://i.scdn.co/image/ab67616d0000b2732dbac90faedd727bb6ae5a86,74,rap,gangster rap
Look What You Made Me Do,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,74,pop,post-teen pop
In Too Deep,Sum 41,https://i.scdn.co/image/ab67616d0000b2739a482180e6a306229bff49dc,74,rock,permanent wave
Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,74,pop,indie poptimism
Missing You,The Vamps,https://i.scdn.co/image/ab67616d0000b273478621f2e8eae44631ce0813,74,pop,post-teen pop
The Ocean (feat. Shy Martin),Mike Perry,https://i.scdn.co/image/ab67616d0000b2737f401862bfe87b552a75308d,73,pop,electropop
NO HALO,BROCKHAMPTON,https://i.scdn.co/image/ab67616d0000b27346f07fa4f28bf824840ddacb,73,rap,hip hop
Tokyo Drifting (with Denzel Curry),Glass Animals,https://i.scdn.co/image/ab67616d0000b273490997bc549d6ef6c3e948b5,73,pop,post-teen pop
There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,https://i.scdn.co/image/ab67616d0000b273ada101c2e9e97feb8fae37a9,73,rock,permanent wave
Una Lady Como Tú,Manuel Turizo,https://i.scdn.co/image/ab67616d0000b273f9dc35bc367fcf98e763d27e,73,latin,latin pop
You Know I'm No Good,Amy Winehouse,https://i.scdn.co/image/ab67616d0000b2738f52f321140e4a76ea720c52,73,r&b,neo soul
Everybody's Changing,Keane,https://i.scdn.co/image/ab67616d0000b273045d0a38105fbe7bde43c490,73,rock,permanent wave
Everybody Hurts,R.E.M.,https://i.scdn.co/image/ab67616d0000b273ace3e7aae0b7c78bbe1c4f35,73,rock,permanent wave
Bulls On Parade,Rage Against The Machine,https://i.scdn.co/image/ab67616d0000b273053f006079bce979e5fef1e1,73,rock,hard rock
Green Light,Lorde,https://i.scdn.co/image/ab67616d0000b273f8553e18a11209d4becd0336,73,pop,post-teen pop
Bed Of Roses,Bon Jovi,https://i.scdn.co/image/ab67616d0000b27359bfe048568a969c6f0bd08c,73,rock,permanent wave
Learn to Fly,Foo Fighters,https://i.scdn.co/image/ab67616d0000b2731759635c92b6314d3d3c9fe9,73,rock,classic rock
I Got 5 On It,Luniz,https://i.scdn.co/image/ab67616d0000b273c1ea4aac1ad07a38c59dd30c,73,rap,hip hop
Always Be My Baby,Mariah Carey,https://i.scdn.co/image/ab67616d0000b273749e9bfa78277f30ad2c9a9c,73,r&b,new jack swing
I Have Nothing,Whitney Houston,https://i.scdn.co/image/ab67616d0000b273456c0b5d0316a80dc600802e,73,r&b,neo soul
Not Ok,Kygo,https://i.scdn.co/image/ab67616d0000b2737fe984eca0149b0c2b4b6828,73,pop,dance pop
Starlight,Muse,https://i.scdn.co/image/ab67616d0000b27328933b808bfb4cbbd0385400,73,rock,album rock
"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,https://i.scdn.co/image/ab67616d0000b2737a3fbbab0e9fb050a08fa065,73,r&b,hip pop
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,https://i.scdn.co/image/ab67616d0000b2731db27fa11dbafa67857da8f3,73,pop,post-teen pop
Supermassive Black Hole,Muse,https://i.scdn.co/image/ab67616d0000b27328933b808bfb4cbbd0385400,73,rock,permanent wave
2nd Hand,$uicideBoy$,https://i.scdn.co/image/ab67616d0000b27326b8faa3db746c31501f358f,73,rap,gangster rap
Eres,Café Tacvba,https://i.scdn.co/image/ab67616d0000b273624927252564ef4625307897,73,rock,permanent wave
Stargazing,Kygo,https://i.scdn.co/image/ab67616d0000b273a333559091297eda04eba27c,73,pop,dance pop
Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,https://i.scdn.co/image/ab67616d0000b273f1d4fe9b36aa7be708ea44ea,73,r&b,urban contemporary
Bella y Sensual,Romeo Santos,https://i.scdn.co/image/ab67616d0000b273827d0777f8cccdf5b7481442,73,latin,reggaeton
"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,https://i.scdn.co/image/ab67616d0000b273d55ec7fcfacd95e73877b787,73,rock,permanent wave
In Case You Didn't Know,Brett Young,https://i.scdn.co/image/ab67616d0000b2738c67513a5ffd9a018b410f1b,73,latin,latin hip hop
Panama - 2015 Remaster,Van Halen,https://i.scdn.co/image/ab67616d0000b27355edae0d1a09c0f90351a0a7,73,rock,classic rock
Another Place,Bastille,https://i.scdn.co/image/ab67616d0000b27324c39b52de69d4d017f7c7e3,73,r&b,urban contemporary
Rehab,Amy Winehouse,https://i.scdn.co/image/ab67616d0000b2738f52f321140e4a76ea720c52,73,r&b,neo soul
Bad Liar,Selena Gomez,https://i.scdn.co/image/ab67616d0000b27381cf523cf3cf268d3e2a243b,73,pop,post-teen pop
Symphony (feat. Zara Larsson),Clean Bandit,https://i.scdn.co/image/ab67616d0000b2735b1130d050c4cd2295999d85,73,pop,dance pop
Kiss,Prince,https://i.scdn.co/image/ab67616d0000b27323cc0f0a925845a3de4aca38,73,pop,electropop
Tom Sawyer,Rush,https://i.scdn.co/image/ab67616d0000b27372833c1ae3343cbfb4617073,73,rock,album rock
All Time Low,Jon Bellion,https://i.scdn.co/image/ab67616d0000b273804533fa6608d1c8d420dbeb,73,pop,indie poptimism
Hello,Adele,https://i.scdn.co/image/ab67616d0000b2734c3bbcff5e7248e415548f12,73,pop,electropop
Carbonated Water,Ski Mask The Slump God,https://i.scdn.co/image/ab67616d0000b27350b52600c53b33e9cc9450f2,73,rap,hip hop
Jack & Diane,John Mellencamp,https://i.scdn.co/image/ab67616d0000b273b1945b44ce8868740f132f8e,73,rock,album rock
Black Dog - Remaster,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b27322f1b6c28ce5735646b2e569,73,rock,classic rock
LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,73,rap,hip hop
Just Dance,Lady Gaga,https://i.scdn.co/image/ab67616d0000b273631810af03785dbad83f5c81,73,pop,post-teen pop
The Race,Tay-K,https://i.scdn.co/image/ab67616d0000b273fbfeb7ded12a79fbd98f99e8,73,rap,gangster rap
Atrévete-Te-Te,Calle 13,https://i.scdn.co/image/ab67616d0000b273bf3d37f1fd6a7e2cb5fd1487,73,latin,latin pop
Ludens,Bring Me The Horizon,https://i.scdn.co/image/ab67616d0000b273ab0b0448520d99ff0aa7b1eb,73,rock,hard rock
Barracuda,Heart,https://i.scdn.co/image/ab67616d0000b273a491440a3688f01c9f3b5062,73,rock,album rock
Jailhouse Rock,Elvis Presley,https://i.scdn.co/image/ab67616d0000b273a0b8a1ce10fddbba6879262e,73,rock,classic rock
Reptilia,The Strokes,https://i.scdn.co/image/ab67616d0000b2730f35726025e0f025da4c688f,73,rock,permanent wave
Down Under,Men At Work,https://i.scdn.co/image/ab67616d0000b273d6a1f7a12629154fa274631f,73,pop,post-teen pop
fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],Sueco the Child,https://i.scdn.co/image/ab67616d0000b2731a8cc1dc94b15b17381eff71,73,rap,hip hop
Fat Lip,Sum 41,https://i.scdn.co/image/ab67616d0000b2739a482180e6a306229bff49dc,73,rock,permanent wave
"That's My N**** (with Meek Mill, YG & Snoop Dogg)",Meek Mill,https://i.scdn.co/image/ab67616d0000b2732a2f776c2c91ad03ae4fbed2,73,rap,gangster rap
The Lazy Song,Bruno Mars,https://i.scdn.co/image/ab67616d0000b27378c6c624a95d1bd02ba1fa02,73,pop,post-teen pop
Stronger (What Doesn't Kill You),Kelly Clarkson,https://i.scdn.co/image/ab67616d0000b273253e3f8fce535f72a6b2c4ba,73,pop,post-teen pop
Mi Gente,J Balvin,https://i.scdn.co/image/ab67616d0000b273dc1e881b8bb3e6ca57e82fcd,73,latin,latin hip hop
Don't Speak,No Doubt,https://i.scdn.co/image/ab67616d0000b2736ebd5e789646a833b8f7d4ba,73,rock,permanent wave
Ghostface Killers,21 Savage,https://i.scdn.co/image/ab67616d0000b2730f206fe737d46f2f2d826d83,73,rap,gangster rap
Steal My Girl,One Direction,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,73,pop,post-teen pop
U Remind Me,Usher,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913,73,r&b,hip pop
Like That (feat. Gucci Mane),Doja Cat,https://i.scdn.co/image/ab67616d0000b27382b243023b937fd579a35533,73,r&b,hip pop
Inmortal,Aventura,https://i.scdn.co/image/ab67616d0000b27394622369386da9eac528e2fe,73,latin,tropical
Chamber Of Reflection,Mac DeMarco,https://i.scdn.co/image/ab67616d0000b2737da53b49b2eb7b7a695d9cca,73,rock,permanent wave
We're Not Gonna Take It,Twisted Sister,https://i.scdn.co/image/ab67616d0000b2733469ef94acfa666fde83dec5,73,pop,post-teen pop
Síguelo Bailando,Ozuna,https://i.scdn.co/image/ab67616d0000b273b0a875d7f1bfe4ec4aaffa48,73,latin,reggaeton
Culpable O No - Miénteme Como Siempre,Luis Miguel,https://i.scdn.co/image/ab67616d0000b27384fe22dc0e9d864fd44ff9f8,73,latin,latin pop
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey,https://i.scdn.co/image/ab67616d0000b273f8cdf8e85bc179a475d581ba,73,r&b,hip pop
A Milli,Lil Wayne,https://i.scdn.co/image/ab67616d0000b27333ebdffaa447ff19ce9f24bb,73,rap,hip hop
You Get What You Give,New Radicals,https://i.scdn.co/image/ab67616d0000b273dfdedd4553b40bbaab342dae,73,rock,permanent wave
"Lo Que Pasó, Pasó",Daddy Yankee,https://i.scdn.co/image/ab67616d0000b2737f68406bafad6162f6acdf8a,73,latin,reggaeton
Die Young,Kesha,https://i.scdn.co/image/ab67616d0000b27376c5c62197115a22b23ff950,73,pop,post-teen pop
Controlla,Drake,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,73,pop,electropop
Freak On a Leash,Korn,https://i.scdn.co/image/ab67616d0000b27350d216aebaf98e8ac9947fd5,73,rock,permanent wave
No Rain,Blind Melon,https://i.scdn.co/image/ab67616d0000b2737ed1df1690df31d094d7c2bc,73,rock,permanent wave
ghostin,Ariana Grande,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,73,pop,post-teen pop
Good Feeling,Flo Rida,https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09,73,pop,post-teen pop
Immortals,Fall Out Boy,https://i.scdn.co/image/ab67616d0000b273aa2f6d76b26a76b7a4f3a053,73,pop,post-teen pop
Imagination,Foster The People,https://i.scdn.co/image/ab67616d0000b27366d1f6f5ce667d4d9cf8c2bd,73,pop,indie poptimism
No Promises (feat. Demi Lovato),Cheat Codes,https://i.scdn.co/image/ab67616d0000b273062bb63b7d23422bd4cc420e,73,pop,electropop
Dile,Don Omar,https://i.scdn.co/image/ab67616d0000b273b4070df60fced11f282548d0,73,latin,reggaeton
Ocean Eyes - Blackbear Remix,Billie Eilish,https://i.scdn.co/image/ab67616d0000b2732dc817144c8081281f77508d,73,pop,electropop
"Shook Ones, Pt. II",Mobb Deep,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,73,rap,southern hip hop
Heroes (we could be),Alesso,https://i.scdn.co/image/ab67616d0000b273243396cb05919f8308fad913,73,pop,dance pop
Treehouse (feat. Shotty Horroh),James Arthur,https://i.scdn.co/image/ab67616d0000b27380e2d6b4755203b22b436c76,73,r&b,urban contemporary
Headstrong,Trapt,https://i.scdn.co/image/ab67616d0000b27374d9a833744be96426ee833c,73,rock,hard rock
Don't Waste My Time (feat. Ella Mai),Usher,https://i.scdn.co/image/ab67616d0000b2734fa18352505d3fe7641d11b3,73,latin,latin pop
Cravin (feat. G-Eazy),DaniLeigh,https://i.scdn.co/image/ab67616d0000b2739351691c007cad99d70d9f3f,73,rap,hip hop
BURN IT DOWN,Linkin Park,https://i.scdn.co/image/ab67616d0000b273987fb4c5ec8790e9f637a4a4,73,pop,electropop
Obsesion,Aventura,https://i.scdn.co/image/ab67616d0000b273e1afa83bd73aa80c0ff0ee34,73,latin,reggaeton
Capsize,FRENSHIP,https://i.scdn.co/image/ab67616d0000b273670048174db73ef55039c7bf,73,pop,indie poptimism
Blue Monday - 2016 Remaster,New Order,https://i.scdn.co/image/ab67616d0000b273f142205e336ec0af3e1a4eb0,73,rock,permanent wave
Scream & Shout,will.i.am,https://i.scdn.co/image/ab67616d0000b273e6082141bd7c86ae9f11ea26,73,pop,post-teen pop
Stacy's Mom,Fountains Of Wayne,https://i.scdn.co/image/ab67616d0000b273079e826265dffc3a8a26bac5,73,pop,post-teen pop
Give It Away,Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,73,rock,permanent wave
Can't Fight This Feeling,REO Speedwagon,https://i.scdn.co/image/ab67616d0000b273b815265c56ecfa5136a4015d,73,pop,electropop
Regulate,Warren G,https://i.scdn.co/image/ab67616d0000b273f6b9b62ea130943d371b69ef,73,rap,southern hip hop
Dile Que Tu Me Quieres,Ozuna,https://i.scdn.co/image/ab67616d0000b273b0a875d7f1bfe4ec4aaffa48,72,latin,latin pop
Es Por Tí,Juanes,https://i.scdn.co/image/ab67616d0000b27323a1613112c1ecf946f51177,72,latin,latin pop
OMG (feat. will.i.am),Usher,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,72,edm,pop edm
PICK IT UP (feat. A$AP Rocky),Famous Dex,https://i.scdn.co/image/ab67616d0000b273b3c4572395192f7c8d26820b,72,rap,hip hop
Broken Clocks,SZA,https://i.scdn.co/image/ab67616d0000b2734c79d5ec52a6d0302f3add25,72,r&b,urban contemporary
Intro,The xx,https://i.scdn.co/image/ab67616d0000b273cd4b0b0947bdd7708d24349e,72,pop,indie poptimism
